station_name,metadata,month,tmax,tmax_is_estimated,tmin,tmin_is_estimated,af,af_is_estimated,rain,rain_is_estimated,sun,sun_is_estimated,sun_instrument,provisional
eastbourne,,2009-08,21.9,False,15.0,False,0.0,False,22.0,False,228.8,False,Campbell Stokes recorder,False
eastbourne,,2009-09,19.9,False,13.2,False,0.0,False,19.6,False,179.8,False,Campbell Stokes recorder,False
eastbourne,,2009-10,16.2,False,10.9,False,0.0,False,91.2,False,117.3,False,Campbell Stokes recorder,False
eastbourne,,2009-11,13.3,False,9.2,False,0.0,False,235.2,False,69.7,False,Campbell Stokes recorder,False
eastbourne,,2009-12,8.5,False,2.7,False,9.0,False,118.6,False,85.3,False,Campbell Stokes recorder,False
eastbourne,,2010-01,5.3,False,0.8,False,12.0,False,73.3,False,72.2,False,Campbell Stokes recorder,False
eastbourne,,2010-02,7.1,False,1.8,False,12.0,False,119.0,False,79.8,False,Campbell Stokes recorder,False
eastbourne,,2010-03,9.8,False,4.1,False,3.0,False,58.0,False,131.8,False,Campbell Stokes recorder,False
eastbourne,,2010-04,13.7,False,5.8,False,0.0,False,27.1,False,266.1,False,Campbell Stokes recorder,False
eastbourne,,2010-05,15.0,False,7.5,False,0.0,False,24.5,False,237.3,False,Campbell Stokes recorder,False
eastbourne,,2010-06,20.2,False,12.5,False,0.0,False,46.4,False,301.5,False,Campbell Stokes recorder,False
eastbourne,,2010-07,22.0,False,15.4,False,0.0,False,23.8,False,253.9,False,Campbell Stokes recorder,False
eastbourne,,2010-08,20.6,False,14.2,False,0.0,False,89.0,False,179.2,False,Campbell Stokes recorder,False
eastbourne,,2010-09,18.7,False,11.5,False,0.0,False,34.1,False,149.9,False,Campbell Stokes recorder,False
eastbourne,,2010-10,15.5,False,9.3,False,0.0,False,79.3,False,109.6,False,Campbell Stokes recorder,False
eastbourne,,2010-11,10.1,False,5.0,False,5.0,False,80.6,False,73.8,False,Campbell Stokes recorder,False
eastbourne,,2010-12,4.8,False,-0.5,False,16.0,False,61.5,False,52.9,False,Campbell Stokes recorder,False
eastbourne,,2011-01,7.8,False,3.6,False,2.0,False,86.3,False,69.5,False,Campbell Stokes recorder,False
eastbourne,,2011-02,9.3,False,5.1,False,0.0,False,58.2,False,45.4,False,Campbell Stokes recorder,False
eastbourne,,2011-03,10.6,False,3.9,False,1.0,False,22.0,False,148.1,False,Campbell Stokes recorder,False
eastbourne,,2011-04,17.3,False,9.1,False,0.0,False,10.5,False,274.9,False,Campbell Stokes recorder,False
eastbourne,,2011-05,16.7,False,10.4,False,0.0,False,10.5,False,267.7,False,Campbell Stokes recorder,False
eastbourne,,2011-06,19.0,False,12.1,False,0.0,False,38.2,False,237.8,False,Campbell Stokes recorder,False
eastbourne,,2011-07,20.1,False,13.4,False,0.0,False,45.5,False,255.8,False,Campbell Stokes recorder,False
eastbourne,,2011-08,20.2,False,14.9,False,0.0,False,79.2,False,201.9,False,Campbell Stokes recorder,False
eastbourne,,2011-09,19.7,False,13.2,False,0.0,False,31.9,False,182.5,False,Campbell Stokes recorder,False
eastbourne,,2011-10,16.8,False,10.7,False,0.0,False,16.2,False,146.4,False,Campbell Stokes recorder,False
eastbourne,,2011-11,13.9,False,9.8,False,0.0,False,37.2,False,63.4,False,Campbell Stokes recorder,False
eastbourne,,2011-12,10.7,False,5.0,False,1.0,False,193.6,False,65.6,False,Campbell Stokes recorder,False
eastbourne,,2012-01,9.8,False,5.0,False,0.0,False,45.6,False,89.8,False,Campbell Stokes recorder,False
eastbourne,,2012-02,7.3,False,1.4,False,13.0,False,21.8,False,109.2,True,,False
eastbourne,,2012-03,12.6,False,5.5,False,0.0,False,32.9,False,180.6,False,Campbell Stokes recorder,False
eastbourne,,2012-04,12.3,False,5.3,False,0.0,False,85.0,False,209.6,False,Campbell Stokes recorder,False
eastbourne,,2012-05,16.8,False,10.0,False,0.0,False,37.5,False,227.1,False,Campbell Stokes recorder,False
eastbourne,,2012-06,17.7,False,12.3,False,0.0,False,88.8,False,193.1,False,Campbell Stokes recorder,False
eastbourne,,2012-07,19.8,False,13.7,False,0.0,False,81.4,False,229.1,False,Campbell Stokes recorder,False
eastbourne,,2012-08,21.4,False,15.2,False,0.0,False,44.7,False,227.3,False,Campbell Stokes recorder,False
eastbourne,,2012-09,18.8,False,11.2,False,0.0,False,93.7,False,195.4,False,Campbell Stokes recorder,False
eastbourne,,2012-10,14.8,False,9.2,False,0.0,False,150.2,False,92.6,False,Campbell Stokes recorder,False
eastbourne,,2012-11,11.4,False,6.2,False,0.0,False,92.0,False,95.0,False,Campbell Stokes recorder,False
eastbourne,,2012-12,9.6,False,4.3,False,5.0,False,178.7,False,79.1,False,Campbell Stokes recorder,False
eastbourne,,2013-01,7.3,False,3.1,False,9.0,False,76.4,False,49.1,False,Campbell Stokes recorder,False
eastbourne,,2013-02,6.4,False,2.3,False,2.0,False,31.6,False,75.6,False,Campbell Stokes recorder,False
eastbourne,,2013-03,6.8,False,2.5,False,5.0,False,55.8,False,64.1,False,Campbell Stokes recorder,False
eastbourne,,2013-04,11.3,False,4.9,False,2.0,False,57.4,True,159.1,False,Campbell Stokes recorder,False
eastbourne,,2013-05,15.1,False,7.8,True,0.0,True,54.4,False,199.0,False,Campbell Stokes recorder,False
eastbourne,,2013-06,18.1,False,11.7,False,0.0,False,13.8,False,204.3,False,Campbell Stokes recorder,False
eastbourne,,2013-07,22.5,False,14.9,False,0.0,False,35.3,False,258.2,False,Campbell Stokes recorder,False
eastbourne,,2013-08,22.0,False,14.9,False,0.0,False,32.9,False,269.6,False,Campbell Stokes recorder,False
eastbourne,,2013-09,19.0,False,11.9,False,0.0,False,48.0,False,143.3,False,Campbell Stokes recorder,False
eastbourne,,2013-10,16.7,False,11.0,False,0.0,False,170.8,False,101.9,False,Campbell Stokes recorder,False
eastbourne,,2013-11,11.1,False,5.6,False,0.0,False,116.3,False,80.9,False,Campbell Stokes recorder,False
eastbourne,,2013-12,10.8,False,4.8,False,0.0,False,145.0,False,58.6,False,Campbell Stokes recorder,False
eastbourne,,2014-01,10.4,False,5.0,False,0.0,False,162.8,False,61.6,False,Campbell Stokes recorder,False
eastbourne,,2014-02,10.5,False,5.2,False,0.0,False,123.7,False,102.8,False,Campbell Stokes recorder,False
eastbourne,,2014-03,12.5,False,4.7,False,0.0,False,47.8,False,188.9,False,Campbell Stokes recorder,False
eastbourne,,2014-04,14.7,False,7.1,False,0.0,False,44.4,False,196.4,False,Campbell Stokes recorder,False
eastbourne,,2014-05,15.4,True,9.8,True,0.0,True,59.6,True,236.3,True,,False
eastbourne,,2014-06,20.2,False,12.5,False,0.0,False,10.3,True,214.4,False,Campbell Stokes recorder,False
eastbourne,,2014-07,22.3,False,15.2,False,0.0,False,63.3,True,235.9,False,Campbell Stokes recorder,False
eastbourne,,2014-08,20.5,False,13.7,False,0.0,False,100.3,False,237.1,False,Campbell Stokes recorder,False
eastbourne,,2014-09,20.6,False,13.1,False,0.0,False,9.8,False,185.4,False,Campbell Stokes recorder,False
eastbourne,,2014-10,17.6,False,11.2,False,0.0,False,155.1,False,119.6,False,Campbell Stokes recorder,False
eastbourne,,2014-11,13.1,True,8.9,True,0.0,True,157.3,True,56.1,True,,False
eastbourne,,2014-12,9.5,True,3.9,True,3.0,True,58.1,True,73.3,True,,False
eastbourne,,2015-01,9.1,False,3.5,False,6.0,False,128.7,False,70.3,False,Campbell Stokes recorder,False
eastbourne,,2015-02,8.6,False,2.2,False,5.0,False,65.3,False,97.5,False,Campbell Stokes recorder,False
eastbourne,,2015-03,10.8,False,5.1,False,0.0,False,25.4,False,142.0,False,Campbell Stokes recorder,False
eastbourne,,2015-04,14.4,False,6.0,False,0.0,False,8.0,False,243.0,False,Campbell Stokes recorder,False
eastbourne,,2015-05,15.3,False,9.3,False,0.0,False,71.0,False,206.4,False,Campbell Stokes recorder,False
eastbourne,,2015-06,19.6,False,11.5,False,0.0,False,20.5,False,230.1,False,Campbell Stokes recorder,False
eastbourne,,2015-07,20.5,False,14.2,False,0.0,False,62.3,False,212.6,False,Campbell Stokes recorder,False
eastbourne,,2015-08,21.0,False,14.7,False,0.0,False,147.6,False,181.2,False,Campbell Stokes recorder,False
eastbourne,,2015-09,18.2,False,10.3,False,0.0,False,102.6,False,196.1,False,Campbell Stokes recorder,False
eastbourne,,2015-10,15.5,False,9.4,False,0.0,False,38.1,False,117.2,False,Campbell Stokes recorder,False
eastbourne,,2015-11,13.8,False,9.1,False,1.0,False,101.8,False,33.9,False,Campbell Stokes recorder,False
eastbourne,,2015-12,13.5,False,9.9,False,0.0,False,85.6,False,27.1,False,Campbell Stokes recorder,False
eastbourne,,2016-01,9.9,False,4.5,False,3.0,False,167.8,False,68.0,False,Campbell Stokes recorder,False
eastbourne,,2016-02,9.8,False,3.9,False,3.0,False,53.7,False,75.2,False,Campbell Stokes recorder,False
eastbourne,,2016-03,10.6,False,3.9,False,1.0,False,45.1,False,144.8,False,Campbell Stokes recorder,False
eastbourne,,2016-04,12.7,False,5.8,False,0.0,False,26.1,False,192.8,False,Campbell Stokes recorder,False
eastbourne,,2016-05,17.0,False,10.0,False,0.0,False,44.2,False,224.2,False,Campbell Stokes recorder,False
eastbourne,,2016-06,19.1,False,12.9,False,0.0,False,75.2,False,144.7,False,Campbell Stokes recorder,False
eastbourne,,2016-07,21.2,False,14.9,False,0.0,False,5.0,False,248.8,True,,False
eastbourne,,2016-08,21.9,False,14.7,False,0.0,False,21.8,False,235.6,False,Campbell Stokes recorder,False
eastbourne,,2016-09,21.3,False,14.2,False,0.0,False,21.6,False,139.4,False,Campbell Stokes recorder,False
eastbourne,,2016-10,16.2,False,9.1,False,0.0,False,32.7,False,116.8,False,Campbell Stokes recorder,False
eastbourne,,2016-11,11.9,False,4.9,False,1.0,False,69.5,False,69.7,False,Campbell Stokes recorder,False
eastbourne,,2016-12,10.9,False,5.1,False,1.0,False,12.3,False,60.7,False,Campbell Stokes recorder,False
eastbourne,,2017-01,8.0,False,1.1,False,11.0,False,102.3,False,78.6,False,Campbell Stokes recorder,False
eastbourne,,2017-02,9.6,False,4.8,False,0.0,False,33.8,False,51.7,False,Campbell Stokes recorder,False
eastbourne,,2017-03,13.0,False,6.6,False,0.0,False,19.0,False,125.5,False,Campbell Stokes recorder,False
eastbourne,,2017-04,14.5,False,5.7,False,0.0,False,8.6,False,217.5,False,Campbell Stokes recorder,False
eastbourne,,2017-05,17.4,False,10.2,False,0.0,False,51.4,False,180.5,False,Campbell Stokes recorder,False
eastbourne,,2017-06,20.6,False,13.4,False,0.0,False,34.1,False,241.2,False,Campbell Stokes recorder,False
eastbourne,,2017-07,21.9,False,15.3,False,0.0,False,77.5,False,173.6,False,Campbell Stokes recorder,False
eastbourne,,2017-08,21.4,False,13.5,False,0.0,False,58.7,False,208.3,False,Campbell Stokes recorder,False
eastbourne,,2017-09,18.9,False,11.4,False,0.0,False,74.2,False,64.9,False,Campbell Stokes recorder,False
eastbourne,,2017-10,16.3,True,10.2,False,0.0,False,25.4,False,83.0,False,Campbell Stokes recorder,False
eastbourne,,2017-11,11.4,True,5.7,False,1.0,False,35.1,False,72.2,False,Campbell Stokes recorder,False
eastbourne,,2017-12,9.0,True,3.4,True,7.0,True,122.0,False,51.2,True,,False
eastbourne,,2018-01,9.5,False,5.0,True,0.0,True,83.9,True,54.0,True,,False
eastbourne,,2018-02,6.5,True,1.0,True,8.0,True,49.0,True,144.6,True,,False
eastbourne,,2018-03,8.4,True,3.7,True,4.0,True,80.5,True,94.9,True,,False
eastbourne,,2018-04,13.7,True,8.1,True,0.0,True,68.9,True,170.8,True,,False
eastbourne,,2018-05,18.4,True,10.0,True,0.0,True,34.8,False,288.9,True,,False
eastbourne,,2018-06,20.4,False,13.0,False,0.0,False,0.2,False,276.6,True,,False
eastbourne,,2018-07,24.8,False,16.5,False,0.0,False,27.3,True,329.6,True,,False
eastbourne,,2018-08,22.4,False,14.6,True,0.0,True,87.1,True,210.5,True,,False
eastbourne,,2018-09,19.4,False,12.2,False,0.0,False,37.2,True,192.4,True,,False
eastbourne,,2018-10,16.7,False,9.4,True,0.0,True,33.3,False,163.0,True,,False
eastbourne,,2018-11,12.1,False,8.0,False,0.0,False,113.1,False,67.4,True,,False
eastbourne,,2018-12,10.7,True,6.2,True,0.0,True,115.6,False,50.2,True,,False
eastbourne,,2019-01,7.8,False,2.1,False,6.0,False,25.1,False,75.7,True,,False
eastbourne,,2019-02,10.6,False,4.8,False,2.0,False,58.0,False,143.1,False,Campbell Stokes recorder,False
eastbourne,,2019-03,12.2,False,6.7,False,0.0,False,50.0,False,133.7,True,,False
eastbourne,,2019-04,14.1,False,6.9,False,0.0,False,15.0,False,183.4,True,,False
eastbourne,,2019-05,16.4,False,8.9,False,0.0,False,23.0,False,232.8,True,,False
eastbourne,,2019-06,18.9,False,12.9,False,0.0,False,97.4,False,255.5,True,,False
eastbourne,,2019-07,22.2,False,15.0,False,0.0,False,63.6,False,275.9,True,,False
eastbourne,,2019-08,22.2,False,15.4,False,0.0,False,41.4,False,250.3,True,,False
eastbourne,,2019-09,20.3,False,13.3,False,0.0,False,77.5,False,162.7,True,,False
eastbourne,,2019-10,15.4,True,10.5,True,0.0,True,112.0,False,83.6,True,,False
eastbourne,,2019-11,10.9,True,6.2,True,0.0,True,165.0,False,59.9,True,,False
eastbourne,,2019-12,10.3,False,5.0,False,3.0,False,125.6,False,67.7,True,,False
eastbourne,,2020-01,10.0,True,5.8,True,1.0,True,60.4,False,54.6,True,,False
eastbourne,,2020-02,10.4,False,5.5,False,0.0,False,124.4,False,78.9,False,Campbell Stokes recorder,False
eastbourne,,2020-03,10.3,True,5.5,True,0.0,True,42.8,False,181.0,False,Campbell Stokes recorder,False
eastbourne,,2020-04,15.1,False,7.5,False,0.0,False,22.0,False,263.0,False,Campbell Stokes recorder,False
eastbourne,,2020-05,18.2,False,10.1,False,0.0,False,0.9,False,328.9,False,Campbell Stokes recorder,False
eastbourne,,2020-06,20.2,False,13.2,False,0.0,False,27.8,False,235.7,False,Campbell Stokes recorder,False
eastbourne,,2020-07,21.5,False,14.2,False,0.0,False,13.8,False,244.9,False,Campbell Stokes recorder,False
eastbourne,,2020-08,23.2,True,17.0,True,0.0,True,39.6,False,231.6,True,,False
eastbourne,,2020-09,20.5,False,12.8,False,0.0,False,45.1,False,164.1,False,Campbell Stokes recorder,False
eastbourne,,2020-10,15.0,False,9.8,False,0.0,False,122.8,False,80.1,False,Campbell Stokes recorder,False
eastbourne,,2020-11,13.3,False,7.6,False,0.0,False,34.2,False,69.7,False,Campbell Stokes recorder,False
eastbourne,,2020-12,9.5,False,4.7,False,2.0,False,153.9,False,61.0,False,Campbell Stokes recorder,False
eastbourne,,2021-01,7.3,False,2.2,False,7.0,False,74.0,False,29.5,False,Campbell Stokes recorder,False
eastbourne,,2021-02,8.4,False,3.9,False,6.0,False,32.2,False,69.7,False,Campbell Stokes recorder,False
eastbourne,,2021-03,10.8,False,4.7,False,1.0,False,15.0,False,160.3,False,Campbell Stokes recorder,False
eastbourne,,2021-04,11.0,True,3.4,True,1.0,True,3.7,False,234.1,True,,False
eastbourne,,2021-05,14.3,True,8.0,True,0.0,True,71.4,True,202.4,True,,False
eastbourne,,2021-06,19.4,True,13.7,True,0.0,True,93.4,True,208.3,True,,False
eastbourne,,2021-07,20.9,True,15.3,True,0.0,True,78.7,True,231.0,True,,False
eastbourne,,2021-08,19.7,True,14.5,True,0.0,True,41.5,True,192.5,True,,False
eastbourne,,2021-09,20.6,True,14.3,True,0.0,True,53.2,True,169.6,True,,False
eastbourne,,2021-10,16.3,True,11.2,True,0.0,True,144.8,True,99.7,True,,False
eastbourne,,2021-11,11.8,True,6.4,True,0.0,True,11.0,True,67.7,True,,False
eastbourne,,2021-12,10.3,True,6.7,True,0.0,True,80.9,True,27.9,True,,False
eastbourne,,2022-01,9.7,False,4.4,False,2.0,False,19.8,False,64.5,False,Campbell Stokes recorder,False
eastbourne,,2022-02,11.0,False,5.9,False,0.0,False,42.7,False,99.2,False,Campbell Stokes recorder,False
eastbourne,,2022-03,11.8,False,6.6,False,0.0,False,16.0,False,185.9,False,Campbell Stokes recorder,False
eastbourne,,2022-04,14.4,False,6.8,False,0.0,False,19.8,False,229.7,False,Campbell Stokes recorder,False
eastbourne,,2022-05,17.9,False,10.8,False,0.0,False,47.6,False,224.8,False,Campbell Stokes recorder,False
eastbourne,,2022-06,20.2,False,12.7,False,0.0,False,31.6,False,268.0,False,Campbell Stokes recorder,False
eastbourne,,2022-07,24.3,False,16.0,False,0.0,False,0.2,False,302.0,False,Campbell Stokes recorder,False
eastbourne,,2022-08,24.3,False,16.6,False,0.0,False,34.4,False,264.6,False,Campbell Stokes recorder,False
eastbourne,,2022-09,20.3,False,13.1,False,0.0,False,106.6,False,168.4,False,Campbell Stokes recorder,False
eastbourne,,2022-10,18.3,False,12.8,False,0.0,False,64.9,False,115.3,False,Campbell Stokes recorder,False
eastbourne,,2022-11,13.9,False,9.7,False,0.0,False,206.7,False,57.9,False,Campbell Stokes recorder,False
eastbourne,,2022-12,8.2,False,4.2,False,9.0,False,124.9,False,38.7,False,Campbell Stokes recorder,False
eastbourne,,2023-01,9.1,True,4.4,True,4.0,True,119.6,True,62.3,True,,True
eastbourne,,2023-02,10.0,True,4.3,True,2.0,True,7.9,True,75.7,True,,True
eastbourne,,2023-03,9.8,True,5.7,True,1.0,True,124.5,True,61.1,True,,True
eastbourne,,2023-04,12.6,True,6.2,True,0.0,True,73.3,True,153.7,True,,True
eastbourne,,2023-05,16.7,True,9.3,True,0.0,True,19.6,True,218.6,True,,True
eastbourne,,2023-06,22.4,True,14.0,True,0.0,True,30.5,True,264.8,True,,True
eastbourne,,2023-07,20.1,True,14.8,True,0.0,True,77.4,True,202.0,True,,True
eastbourne,,2023-08,20.6,True,14.7,True,0.0,True,77.4,True,193.7,True,,True
eastbourne,,2023-09,22.6,True,15.5,True,0.0,True,45.5,True,174.7,True,,True
eastbourne,,2023-10,17.7,True,11.9,True,0.0,True,191.1,True,119.9,True,,True
eastbourne,,2023-11,12.3,True,7.3,True,0.0,True,174.6,True,72.0,True,,True
eastbourne,,2023-12,11.2,True,6.9,True,1.0,True,114.2,True,17.8,True,,True
eastbourne,,2024-01,8.3,True,3.5,True,7.0,True,76.8,True,75.3,True,,True
eastbourne,,2024-02,11.1,True,7.1,True,0.0,True,187.3,True,37.5,True,,True
eastbourne,,2024-03,11.5,True,6.9,True,0.0,True,86.7,True,99.1,True,,True
eskdalemuir,Eskdalemuir,,,,,,,,,,,,,
eskdalemuir,"Location 323400E 602600N, Lat 55.311 Lon -3.206, 242m amsl",,,,,,,,,,,,,
eskdalemuir,,1911-01,,,,,,,107.7,False,,,,False
eskdalemuir,,1911-02,,,,,,,233.6,False,,,,False
eskdalemuir,,1911-03,,,,,,,73.5,False,,,,False
eskdalemuir,,1911-04,,,,,,,172.4,False,,,,False
eskdalemuir,,1911-05,,,,,,,87.9,False,,,,False
eskdalemuir,,1911-06,,,,,,,87.3,False,,,,False
eskdalemuir,,1911-07,,,,,,,58.7,False,,,,False
eskdalemuir,,1911-08,,,,,,,82.0,False,,,,False
eskdalemuir,,1911-09,,,,,,,72.1,False,,,,False
eskdalemuir,,1911-10,,,,,,,136.3,False,,,,False
eskdalemuir,,1911-11,,,,,,,208.8,False,,,,False
eskdalemuir,,1911-12,,,,,,,228.9,False,,,,False
eskdalemuir,,1912-01,,,,,,,96.6,False,,,,False
eskdalemuir,,1912-02,,,,,,,108.9,False,,,,False
eskdalemuir,,1912-03,,,,,,,188.1,False,,,,False
eskdalemuir,,1912-04,,,,,,,26.0,False,,,,False
eskdalemuir,,1912-05,,,,,,,46.8,False,,,,False
eskdalemuir,,1912-06,,,,,,,157.9,False,,,,False
eskdalemuir,,1912-07,,,,,,,91.9,False,,,,False
eskdalemuir,,1912-08,,,,,,,141.1,False,,,,False
eskdalemuir,,1912-09,,,,,,,62.3,False,,,,False
eskdalemuir,,1912-10,,,,,,,146.3,False,,,,False
eskdalemuir,,1912-11,,,,,,,139.2,False,,,,False
eskdalemuir,,1912-12,,,,,,,293.8,False,,,,False
eskdalemuir,,1913-01,,,,,,,113.9,False,,,,False
eskdalemuir,,1913-02,,,,,,,121.0,False,,,,False
eskdalemuir,,1913-03,,,,,,,193.2,False,,,,False
eskdalemuir,,1913-04,,,,,,,165.6,False,,,,False
eskdalemuir,,1913-05,,,,,,,105.2,False,,,,False
eskdalemuir,,1913-06,,,,,,,75.4,False,,,,False
eskdalemuir,,1913-07,,,,,,,25.3,False,,,,False
eskdalemuir,,1913-08,,,,,,,59.9,False,,,,False
eskdalemuir,,1913-09,,,,,,,63.6,False,,,,False
eskdalemuir,,1913-10,,,,,,,113.5,False,,,,False
eskdalemuir,,1913-11,,,,,,,171.1,False,,,,False
eskdalemuir,,1913-12,,,,,,,141.1,False,,,,False
eskdalemuir,,1914-01,4.4,False,0.1,False,,,129.4,False,,,,False
eskdalemuir,,1914-02,6.8,False,1.3,False,,,216.0,False,,,,False
eskdalemuir,,1914-03,6.4,False,-0.1,False,,,157.4,False,,,,False
eskdalemuir,,1914-04,12.4,False,1.0,False,,,78.3,False,,,,False
eskdalemuir,,1914-05,12.2,False,3.6,False,,,72.9,False,,,,False
eskdalemuir,,1914-06,16.7,False,6.6,False,,,38.3,False,,,,False
eskdalemuir,,1914-07,17.7,False,8.8,False,,,81.7,False,,,,False
eskdalemuir,,1914-08,17.4,False,8.4,False,,,90.1,False,,,,False
eskdalemuir,,1914-09,14.9,False,5.9,False,,,88.3,False,,,,False
eskdalemuir,,1914-10,11.3,False,4.2,False,,,45.1,False,,,,False
eskdalemuir,,1914-11,7.6,False,1.9,False,,,163.9,False,,,,False
eskdalemuir,,1914-12,4.7,False,-0.1,False,,,197.8,False,,,,False
eskdalemuir,,1915-01,4.1,False,-0.8,False,,,87.8,False,,,,False
eskdalemuir,,1915-02,4.4,False,-1.0,False,,,218.4,False,,,,False
eskdalemuir,,1915-03,6.7,False,-1.1,False,,,31.5,False,,,,False
eskdalemuir,,1915-04,9.9,False,0.8,False,,,89.3,False,,,,False
eskdalemuir,,1915-05,13.3,False,1.8,False,,,34.3,False,,,,False
eskdalemuir,,1915-06,16.7,False,5.8,False,,,31.5,False,,,,False
eskdalemuir,,1915-07,16.1,False,7.1,False,,,120.8,False,,,,False
eskdalemuir,,1915-08,16.8,False,8.7,False,,,69.3,False,,,,False
eskdalemuir,,1915-09,15.0,False,5.5,False,,,47.5,False,,,,False
eskdalemuir,,1915-10,10.8,False,2.9,False,,,59.9,False,,,,False
eskdalemuir,,1915-11,4.1,False,-3.8,False,,,96.9,False,,,,False
eskdalemuir,,1915-12,4.7,False,-0.5,False,,,201.0,False,,,,False
eskdalemuir,,1916-01,7.6,False,2.5,False,,,276.7,False,,,,False
eskdalemuir,,1916-02,3.9,False,-1.3,False,,,171.1,False,,,,False
eskdalemuir,,1916-03,3.2,False,-1.8,False,,,65.3,False,,,,False
eskdalemuir,,1916-04,9.6,False,1.1,False,,,139.5,False,,,,False
eskdalemuir,,1916-05,12.9,False,2.9,False,,,142.2,False,,,,False
eskdalemuir,,1916-06,14.2,False,5.1,False,,,85.5,False,,,,False
eskdalemuir,,1916-07,17.4,False,8.4,False,,,156.6,False,,,,False
eskdalemuir,,1916-08,18.4,False,8.8,False,,,119.4,False,,,,False
eskdalemuir,,1916-09,14.4,False,6.3,False,,,71.0,False,,,,False
eskdalemuir,,1916-10,10.6,False,3.4,False,,,265.5,False,,,,False
eskdalemuir,,1916-11,7.9,False,2.9,False,,,164.1,False,,,,False
eskdalemuir,,1916-12,3.6,False,-1.4,False,,,139.5,False,,,,False
eskdalemuir,,1917-01,2.0,False,-1.7,False,,,116.3,False,,,,False
eskdalemuir,,1917-02,2.1,False,-3.8,False,,,29.4,False,,,,False
eskdalemuir,,1917-03,4.6,False,-2.9,False,,,70.0,False,,,,False
eskdalemuir,,1917-04,6.8,False,-1.7,False,,,122.7,False,,,,False
eskdalemuir,,1917-05,14.2,False,4.1,False,,,102.4,False,,,,False
eskdalemuir,,1917-06,16.2,False,5.5,False,,,81.2,False,,,,False
eskdalemuir,,1917-07,18.1,False,7.8,False,,,67.3,False,,,,False
eskdalemuir,,1917-08,16.8,False,9.9,False,,,221.6,False,,,,False
eskdalemuir,,1917-09,14.6,False,7.3,False,,,143.8,False,,,,False
eskdalemuir,,1917-10,8.3,False,1.2,False,,,193.7,False,,,,False
eskdalemuir,,1917-11,8.8,False,3.6,False,,,163.8,False,,,,False
eskdalemuir,,1917-12,3.8,False,-2.5,False,,,94.1,False,,,,False
eskdalemuir,,1918-01,3.8,False,-2.2,False,,,214.2,False,,,,False
eskdalemuir,,1918-02,6.7,False,2.4,False,,,217.8,False,,,,False
eskdalemuir,,1918-03,6.4,False,-0.2,False,,,50.5,False,,,,False
eskdalemuir,,1918-04,9.4,False,0.4,False,,,19.8,False,,,,False
eskdalemuir,,1918-05,14.9,False,4.6,False,,,80.6,False,,,,False
eskdalemuir,,1918-06,15.5,False,4.7,False,,,48.9,False,,,,False
eskdalemuir,,1918-07,17.0,False,7.3,False,,,103.6,False,,,,False
eskdalemuir,,1918-08,16.7,False,8.9,False,,,107.3,False,,,,False
eskdalemuir,,1918-09,12.0,False,4.1,False,,,241.3,False,,,,False
eskdalemuir,,1918-10,10.0,False,3.9,False,,,253.3,False,,,,False
eskdalemuir,,1918-11,6.6,False,-1.3,False,,,116.0,False,,,,False
eskdalemuir,,1918-12,6.3,False,1.2,False,,,170.9,False,,,,False
eskdalemuir,,1919-01,3.5,False,-0.9,False,,,135.2,False,,,,False
eskdalemuir,,1919-02,2.9,False,-2.9,False,,,18.9,False,,,,False
eskdalemuir,,1919-03,3.9,False,-3.8,False,,,103.9,False,,,,False
eskdalemuir,,1919-04,9.4,False,0.6,False,,,75.4,False,,,,False
eskdalemuir,,1919-05,16.4,False,5.5,False,,,49.7,False,,,,False
eskdalemuir,,1919-06,15.5,False,6.2,False,,,62.8,False,,,,False
eskdalemuir,,1919-07,17.1,False,6.1,False,,,34.1,False,,,,False
eskdalemuir,,1919-08,17.0,False,7.5,False,,,111.3,False,,,,False
eskdalemuir,,1919-09,13.9,False,5.6,False,,,154.3,False,,,,False
eskdalemuir,,1919-10,9.8,False,2.8,False,,,72.6,False,,,,False
eskdalemuir,,1919-11,3.6,False,-2.0,False,,,137.6,False,,,,False
eskdalemuir,,1919-12,5.1,False,0.1,False,,,259.4,False,,,,False
eskdalemuir,,1920-01,4.9,False,-0.7,False,,,213.3,False,,,,False
eskdalemuir,,1920-02,6.7,False,0.1,False,,,171.4,False,,,,False
eskdalemuir,,1920-03,7.1,False,1.0,False,,,188.3,False,,,,False
eskdalemuir,,1920-04,8.9,False,1.6,False,,,107.7,False,,,,False
eskdalemuir,,1920-05,12.8,False,4.2,False,,,200.2,False,,,,False
eskdalemuir,,1920-06,16.3,False,6.4,False,,,70.9,False,,,,False
eskdalemuir,,1920-07,14.8,False,8.0,False,,,152.8,False,,,,False
eskdalemuir,,1920-08,15.6,False,7.3,False,,,151.6,False,,,,False
eskdalemuir,,1920-09,14.1,False,5.7,False,,,76.8,False,,,,False
eskdalemuir,,1920-10,12.9,False,4.1,False,,,53.8,False,,,,False
eskdalemuir,,1920-11,8.8,False,3.5,False,,,106.5,False,,,,False
eskdalemuir,,1920-12,4.9,False,-0.3,False,,,157.5,False,,,,False
eskdalemuir,,1921-01,7.3,False,1.5,False,,,312.7,False,,,,False
eskdalemuir,,1921-02,6.3,False,-0.4,False,,,20.6,False,,,,False
eskdalemuir,,1921-03,7.4,False,1.2,False,,,225.1,False,,,,False
eskdalemuir,,1921-04,11.1,False,0.6,False,,,48.5,False,,,,False
